time,open,high,low,close,volume
2026-04-24 18:00:00,49123.0,49283.0,49084.0,49229.0,7155
2026-04-24 19:00:00,49228.0,49247.0,49110.0,49161.0,5334
2026-04-24 20:00:00,49161.0,49233.0,49115.0,49169.0,4320
2026-04-24 21:00:00,49168.0,49190.0,49143.0,49186.0,3803
2026-04-24 22:00:00,49186.0,49239.0,49145.0,49206.0,4547
2026-04-27 01:00:00,49184.0,49198.0,49063.0,49138.0,2071
2026-04-27 02:00:00,49138.0,49142.2,49080.0,49113.0,1206
2026-04-27 03:00:00,49113.0,49140.0,49083.0,49129.0,2552
2026-04-27 04:00:00,49132.0,49218.0,49119.0,49210.0,3380
2026-04-27 05:00:00,49210.0,49215.0,49176.0,49179.0,1459
2026-04-27 06:00:00,49179.0,49204.0,49171.0,49179.0,1275
2026-04-27 07:00:00,49179.0,49188.0,49151.0,49157.0,1054
2026-04-27 08:00:00,49157.0,49161.0,49104.0,49114.0,1803
2026-04-27 09:00:00,49115.0,49152.0,49101.0,49133.0,2318
2026-04-27 10:00:00,49133.0,49160.0,49121.0,49141.0,2561
2026-04-27 11:00:00,49141.0,49171.0,49111.0,49167.0,2599
2026-04-27 12:00:00,49166.0,49184.0,49141.0,49145.0,1471
2026-04-27 13:00:00,49145.0,49190.0,49133.0,49178.0,1462
2026-04-27 14:00:00,49178.0,49191.0,49156.0,49175.0,1601
2026-04-27 15:00:00,49175.0,49196.0,49138.0,49150.5,2977
2026-04-27 16:00:00,49152.5,49356.0,49098.0,49240.7,8053
2026-04-27 17:00:00,49239.7,49252.0,49138.0,49138.0,7561
2026-04-27 18:00:00,49138.0,49143.0,49028.0,49118.0,5403
2026-04-27 19:00:00,49118.0,49183.0,49102.0,49158.0,3377
2026-04-27 20:00:00,49158.0,49193.0,49118.0,49132.0,3400
2026-04-27 21:00:00,49132.0,49200.0,49121.0,49181.0,2859
2026-04-27 22:00:00,49182.0,49222.0,49168.0,49181.0,3556
2026-04-27 23:00:00,49180.0,49186.0,49157.0,49184.1,961
2026-04-28 01:00:00,49186.5,49267.0,49186.5,49240.0,1412
2026-04-28 02:00:00,49240.0,49251.0,49230.0,49235.0,730
2026-04-28 03:00:00,49235.0,49277.0,49216.0,49216.0,2661
2026-04-28 04:00:00,49217.0,49267.0,49210.0,49223.0,2156
2026-04-28 05:00:00,49224.0,49241.0,49214.0,49224.0,1456
2026-04-28 06:00:00,49224.0,49253.0,49217.0,49236.0,1061
2026-04-28 07:00:00,49236.0,49249.0,49221.0,49238.0,1034
2026-04-28 08:00:00,49239.0,49242.0,49178.0,49189.0,1922
2026-04-28 09:00:00,49189.0,49220.0,49173.0,49186.0,2426
2026-04-28 10:00:00,49186.0,49235.5,49157.0,49229.0,3414
2026-04-28 11:00:00,49229.0,49290.0,49160.0,49266.0,3915
2026-04-28 12:00:00,49266.0,49351.0,49245.0,49319.0,3278
2026-04-28 13:00:00,49319.0,49344.0,49283.0,49299.0,2470
2026-04-28 14:00:00,49298.5,49387.0,49244.5,49284.0,5318
2026-04-28 15:00:00,49284.0,49341.0,49199.0,49339.0,5613
2026-04-28 16:00:00,49339.0,49384.5,49202.0,49202.0,8258
2026-04-28 17:00:00,49197.0,49220.0,49075.0,49180.0,9248
2026-04-28 18:00:00,49180.0,49247.0,49175.0,49237.0,6573
2026-04-28 19:00:00,49238.0,49279.0,49157.0,49183.0,4738
2026-04-28 20:00:00,49183.0,49210.0,49138.0,49168.0,3945
2026-04-28 21:00:00,49168.0,49182.0,49078.0,49112.0,3813
2026-04-28 22:00:00,49112.0,49154.0,49066.0,49129.0,4302
2026-04-28 23:00:00,49129.5,49197.6,49108.0,49197.1,1841
2026-04-29 01:00:00,49195.0,49227.8,49192.0,49209.0,899
2026-04-29 02:00:00,49209.0,49230.3,49198.0,49222.0,412
2026-04-29 03:00:00,49223.0,49259.3,49222.0,49244.0,1214
2026-04-29 04:00:00,49244.0,49247.0,49182.0,49216.0,2584
2026-04-29 05:00:00,49216.0,49252.0,49216.0,49226.0,1113
2026-04-29 06:00:00,49226.0,49249.8,49212.0,49232.3,691
2026-04-29 07:00:00,49223.0,49240.8,49219.0,49222.0,661
